circuit_name,deenergize_time,restoration_time,time_out_min,key_communities,hftd_tier,total_affected,residential_affected,zip_code,longitude,latitude,substn_present,total_population
WYANDOTTE1110,2019-09-24 11:43:00,2019-09-25 05:42:43.636363520,1080.0,"OROVILLE, OROVILLE, OROVILLE, OROVILLE, OROVILLE, BERRY CREEK, OROVILLE, BERRY CREEK, OROVILLE, BERRY CREEK, OROVILLE, BERRY CREEK, OROVILLE, OROVILLE, OROVILLE, OROVILLE, OROVILLE, OROVILLE, OROVILLE, OROVILLE, OROVILLE, PALERMO, OROVILLE, PALERMO, OROVILLE, PALERMO, OROVILLE, PALERMO, OROVILLE, OROVILLE",0.0,1638.0,1583.0,95966,-121.540946685493,39.4917002562126,True,29444.0
BRUNSWICK1105,2019-09-25 02:50:00,2019-09-25 16:50:30.000000000,840.0,"GRASS VALLEY, NEVADA CITY, GRASS VALLEY",0.0,3400.0,3264.0,95945,-121.035026081788,39.2310500193179,True,26281.0
CLARK ROAD11025,2019-09-25 03:04:00,2019-09-26 00:36:00.000000000,1292.0,"OROVILLE, OROVILLE, PARADISE",0.0,1056.0,911.0,95965,-121.635508221299,39.6545213308009,True,20681.0
PARADISE1104,2019-09-25 02:49:00,2019-09-25 17:47:20.000000000,898.0,"PARADISE, MAGALIA, PARADISE, PARADISE",0.0,783.0,647.0,95969,-121.61873043547,39.7606629529058,True,19112.0
BIG BEND1101,2019-10-05 22:08:00,2019-10-06 11:37:00.000000000,809.0,OROVILLE,3.0,191.0,168.0,95965,-121.491517892521,39.6773546412159,True,20681.0
BIG BEND1102,2019-10-05 22:08:00,2019-10-06 13:16:00.000000000,908.0,"BERRY CREEK, BRUSH CREEK",3.0,368.0,326.0,95965,-121.491517892521,39.6773546412159,True,20681.0
BUCKS CREEK1101,2019-10-05 22:11:00,2019-10-06 12:54:00.000000000,883.0,STORRIE,3.0,4.0,0.0,95984,-121.283901163118,39.9864072907691,True,303.0
BUTTE1105,2019-10-05 22:05:00,2019-10-06 10:24:00.000000000,739.0,CHICO,3.0,230.0,209.0,95928,-121.813357076893,39.7122064481817,True,38655.0
CLARK ROAD1101,2019-10-05 22:18:00,2019-10-06 10:43:00.000000000,745.0,OROVILLE,2.0,15.0,0.0,95965,-121.635508221299,39.6545213308009,True,20681.0
KANAKA1101,2019-10-05 22:04:00,2019-10-06 15:41:00.000000000,1057.0,"OROVILLE, FORBESTOWN, FEATHER FALLS",3.0,609.0,552.0,95966,-121.305578305685,39.5751864763597,True,29444.0
NOTRE DAME1104,2019-10-05 22:06:00,2019-10-06 10:33:00.000000000,747.0,"FOREST RANCH, CHICO",3.0,303.0,264.0,95928,-121.796365024541,39.73015382806,True,38655.0
ORO FINO1101,2019-10-05 22:11:00,2019-10-06 12:56:00.000000000,885.0,MAGALIA,3.0,2277.0,2204.0,95954,-121.610785061424,39.8715625311378,True,12221.0
ORO FINO1102,2019-10-05 22:11:00,2019-10-06 14:27:00.000000000,976.0,"FOREST RANCH, MAGALIA, BUTTE MEADOWS, STIRLING CITY",3.0,1948.0,1813.0,95954,-121.610785061424,39.8715625311378,True,12221.0
PARADISE1103,2019-10-05 22:36:00,2019-10-06 12:41:00.000000000,845.0,PARADISE,3.0,833.0,592.0,95969,-121.61873043547,39.7606629529058,True,19112.0
PARADISE1104,2019-10-05 22:04:00,2019-10-06 12:29:00.000000000,865.0,PARADISE,3.0,791.0,653.0,95969,-121.61873043547,39.7606629529058,True,19112.0
PARADISE1105,2019-10-05 22:05:00,2019-10-06 13:09:00.000000000,904.0,"MAGALIA, PARADISE",3.0,1020.0,797.0,95969,-121.61873043547,39.7606629529058,True,19112.0
PARADISE1106,2019-10-05 22:06:00,2019-10-06 10:31:00.000000000,745.0,PARADISE,3.0,289.0,229.0,95969,-121.61873043547,39.7606629529058,True,19112.0
SYCAMORE CREEK1111,2019-10-05 22:07:00,2019-10-06 12:20:00.000000000,853.0,"COHASSET, CHICO",3.0,578.0,516.0,95973,-121.824028388523,39.7687610613951,True,36223.0
WYANDOTTE1103,2019-10-05 22:08:00,2019-10-06 14:20:00.000000000,972.0,"BERRY CREEK, OROVILLE",3.0,770.0,698.0,95966,-121.540946685493,39.4917002562126,True,29444.0
WYANDOTTE1105,2019-10-05 22:09:00,2019-10-06 10:22:00.000000000,733.0,OROVILLE,3.0,330.0,319.0,95966,-121.540946685493,39.4917002562126,True,29444.0
CLARK ROAD11024,2019-10-05 22:18:00,2019-10-06 12:06:30.000000000,828.0,"OROVILLE, OROVILLE, PARADISE",0.0,1053.0,910.0,95965,-121.635508221299,39.6545213308009,True,20681.0
ALLEGHANY1101,2019-10-09 02:24:00,2019-10-12 12:57:00.000000000,4953.0,"SIERRA CITY, DOWNIEVILLE, ALLEGHANY, GOODYEARS BAR",3.0,1043.0,881.0,95910,-120.844800939297,39.4654815558529,True,157.0
ALLEGHANY1102,2019-10-09 02:24:00,2019-10-11 18:03:00.000000000,3819.0,"WASHINGTON, ALLEGHANY",3.0,151.0,127.0,95910,-120.844800939297,39.4654815558529,True,157.0
ALPINE1102,2019-10-09 15:14:00,2019-10-11 18:20:00.000000000,3066.0,"BEAR VALLEY, ANGELS CAMP",0.0,303.0,269.0,91901,-116.789894264748,32.8277326448652,True,17896.0
ALTO1120,2019-10-09 00:19:00,2019-10-10 15:25:00.000000000,2346.0,MILL VALLEY,2.0,1196.0,1152.0,94941,-122.524606228827,37.8986275090406,True,32707.0
ALTO1125,2019-10-09 00:27:00,2019-10-11 10:52:00.000000000,3505.0,"MILL VALLEY, MUIR BEACH",3.0,3403.0,3296.0,94941,-122.524606228827,37.8986275090406,True,32707.0
ANDERSON1101,2019-10-09 01:36:00,2019-10-11 09:58:00.000000000,3382.0,"ANDERSON, COTTONWOOD",2.0,1607.0,1405.0,96007,-122.305045896869,40.4497341175796,True,23670.0
ANDERSON1102,2019-10-09 01:36:00,2019-10-10 21:09:00.000000000,2613.0,ANDERSON,0.0,1322.0,973.0,96007,-122.305045896869,40.4497341175796,True,23670.0
ANDERSON1103,2019-10-09 01:36:00,2019-10-11 16:58:00.000000000,3802.0,"ANDERSON, REDDING",2.0,886.0,784.0,96007,-122.305045896869,40.4497341175796,True,23670.0
ANITA1106,2019-10-09 00:17:00,2019-10-10 17:34:00.000000000,2477.0,CHICO,2.0,65.0,60.0,95973,-121.919626572277,39.8109537405042,True,36223.0
ANNAPOLIS1101,2019-10-09 02:50:00,2019-10-11 11:27:00.000000000,3397.0,"ANNAPOLIS, STEWARTS POINT",2.0,219.0,162.0,95412,-123.311886279341,38.6803029150572,True,485.0
APPLE HILL1103,2019-10-09 03:33:00,2019-10-11 17:09:00.000000000,3696.0,"PLACERVILLE, CAMINO",3.0,1256.0,1090.0,95709,-120.677165094886,38.7396829674102,True,5634.0
ARBUCKLE1103,2019-10-09 00:27:00,2019-10-09 22:02:00.000000000,1295.0,ARBUCKLE,0.0,2.0,2.0,95912,-122.061394824657,39.0174796788883,True,5112.0
ARBUCKLE1104,2019-10-09 00:27:00,2019-10-10 15:30:00.000000000,2343.0,"ARBUCKLE, DUNNIGAN",2.0,1135.0,818.0,95912,-122.061394824657,39.0174796788883,True,5112.0
ARCATA1105,2019-10-09 00:52:00,2019-10-10 02:37:00.000000000,1545.0,"MCKINLEYVILLE, ARCATA",0.0,4005.0,3787.0,95521,-124.088424278134,40.8670811711018,True,21193.0
ARCATA1106,2019-10-09 00:47:00,2019-10-10 03:55:00.000000000,1628.0,ARCATA,0.0,1479.0,1278.0,95521,-124.088424278134,40.8670811711018,True,21193.0
ARCATA1121,2019-10-09 00:52:00,2019-10-10 01:58:00.000000000,1506.0,ARCATA,2.0,2701.0,2332.0,95521,-124.088424278134,40.8670811711018,True,21193.0
ARCATA1122,2019-10-09 00:52:00,2019-10-10 03:00:00.000000000,1568.0,"ARCATA, BAYSIDE, EUREKA, KNEELAND",2.0,3081.0,2701.0,95521,-124.088424278134,40.8670811711018,True,21193.0
ARCATA1123,2019-10-09 00:52:00,2019-10-10 02:44:00.000000000,1552.0,ARCATA,0.0,183.0,117.0,95521,-124.088424278134,40.8670811711018,True,21193.0
ARVIN1101,2019-10-10 09:47:00,2019-10-11 16:00:00.000000000,1813.0,"ARVIN, BAKERSFIELD",2.0,412.0,328.0,93203,-118.87846735666,35.1503145253093,True,22546.0
AUBURN1101,2019-10-09 03:25:00,2019-10-10 20:12:00.000000000,2447.0,AUBURN,2.0,705.0,532.0,95603,-121.069826529696,38.9034931443735,True,29930.0
AUBURN1102,2019-10-09 03:25:00,2019-10-10 20:15:00.000000000,2450.0,AUBURN,2.0,1369.0,1183.0,95603,-121.069826529696,38.9034931443735,True,29930.0
BANGOR1101,2019-10-09 02:55:00,2019-10-11 20:07:00.000000000,3912.0,"MARYSVILLE, BANGOR, OREGON HOUSE, BROWNS VALLEY, RACKERBY, OROVILLE, DOBBINS, BROWNSVILLE, LOMA RICA",3.0,2299.0,2030.0,95914,-121.403175699252,39.3876737377382,True,660.0
BASALT1101,2019-10-09 00:33:00,2019-10-10 17:15:00.000000000,2442.0,NAPA,0.0,87.0,79.0,94558,-122.269232011234,38.263162012357,True,66854.0
BASALT1106,2019-10-09 00:39:00,2019-10-10 22:24:00.000000000,2745.0,NAPA,2.0,3289.0,2878.0,94558,-122.269232011234,38.263162012357,True,66854.0
BELL1107,2019-10-09 00:20:00,2019-10-10 19:06:00.000000000,2566.0,AUBURN,2.0,1420.0,1128.0,95602,-121.091671584,38.9467996750598,True,18588.0
BELL1108,2019-10-09 00:16:00,2019-10-10 20:33:00.000000000,2657.0,AUBURN,2.0,3618.0,3308.0,95602,-121.091671584,38.9467996750598,True,18588.0
BELL1109,2019-10-09 00:14:00,2019-10-10 18:41:00.000000000,2547.0,AUBURN,2.0,900.0,667.0,95602,-121.091671584,38.9467996750598,True,18588.0
BELL1110,2019-10-09 00:11:00,2019-10-10 15:25:00.000000000,2354.0,AUBURN,2.0,1569.0,1058.0,95602,-121.091671584,38.9467996750598,True,18588.0
BELLEVUE2103,2019-10-09 03:37:00,2019-10-11 15:47:00.000000000,3610.0,SANTA ROSA,3.0,1103.0,895.0,95407,-122.712539612823,38.3789735503538,True,42815.0
BIG BASIN1101,2019-10-09 23:00:00,2019-10-11 17:35:00.000000000,2555.0,"BOULDER CREEK, SANTA CRUZ",3.0,2339.0,2142.0,95060,-122.172144689568,37.1308880148062,True,48910.0
BIG BASIN1102,2019-10-09 23:00:00,2019-10-12 12:26:00.000000000,3686.0,"BOULDER CREEK, LOS GATOS",3.0,1798.0,1653.0,95060,-122.172144689568,37.1308880148062,True,48910.0
BIG BEND1101,2019-10-09 00:22:00,2019-10-11 17:41:00.000000000,3919.0,OROVILLE,3.0,191.0,168.0,95965,-121.491517892521,39.6773546412159,True,20681.0
BIG LAGOON1101,2019-10-09 00:49:00,2019-10-10 04:21:00.000000000,1652.0,TRINIDAD,0.0,144.0,125.0,95570,-124.102006370288,41.1627147448637,True,2599.0
BLUE LAKE1101,2019-10-09 00:51:00,2019-10-10 04:14:00.000000000,1643.0,"KORBEL, BLUE LAKE",0.0,77.0,33.0,95525,-123.980590726979,40.8798342997434,True,1403.0
BLUE LAKE1102,2019-10-09 00:51:00,2019-10-10 04:14:00.000000000,1643.0,"BLUE LAKE, ARCATA, MCKINLEYVILLE, FIELDBROOK",0.0,1824.0,1606.0,95525,-123.980590726979,40.8798342997434,True,1403.0
BOLINAS1101,2019-10-09 00:45:00,2019-10-11 15:50:00.000000000,3785.0,"STINSON BEACH, BOLINAS, FAIRFAX",3.0,1596.0,1420.0,94924,-122.706148991385,37.9412120150976,True,1273.0
BONNIE NOOK1101,2019-10-09 02:07:00,2019-10-11 19:02:00.000000000,3895.0,"DUTCH FLAT, GOLD RUN, ALTA, COLFAX",3.0,496.0,421.0,95701,-120.809292450506,39.2147078693068,True,1064.0
BRIDGEVILLE1101,2019-10-09 01:51:00,2019-10-10 00:24:00.000000000,1353.0,BRIDGEVILLE,3.0,86.0,72.0,95526,-123.780309818456,40.4796459701762,True,210.0
BRIDGEVILLE1102,2019-10-09 01:51:00,2019-10-10 02:06:00.000000000,1455.0,"CARLOTTA, BRIDGEVILLE, BLOCKSBURG",3.0,263.0,221.0,95526,-123.780309818456,40.4796459701762,True,210.0
BROWNS VALLEY1101,2019-10-09 00:20:00,2019-10-11 09:35:00.000000000,3435.0,"BROWNS VALLEY, MARYSVILLE",2.0,570.0,495.0,95901,-121.422773088915,39.2258694512252,True,35181.0
BRUNSWICK1102,2019-10-09 03:13:00,2019-10-11 16:00:00.000000000,3647.0,"GRASS VALLEY, NEVADA CITY",3.0,1380.0,798.0,95945,-121.035026081788,39.2310500193179,True,26281.0
BRUNSWICK1103,2019-10-09 03:13:00,2019-10-11 17:21:00.000000000,3728.0,NEVADA CITY,3.0,3199.0,2478.0,95945,-121.035026081788,39.2310500193179,True,26281.0
BRUNSWICK1104,2019-10-09 03:13:00,2019-10-12 10:19:00.000000000,4746.0,"NEVADA CITY, GRASS VALLEY",3.0,2522.0,2186.0,95945,-121.035026081788,39.2310500193179,True,26281.0
BRUNSWICK1105,2019-10-09 03:11:00,2019-10-12 11:30:00.000000000,4819.0,"NEVADA CITY, GRASS VALLEY",3.0,3666.0,3395.0,95945,-121.035026081788,39.2310500193179,True,26281.0
BRUNSWICK1106,2019-10-09 03:11:00,2019-10-12 10:57:00.000000000,4786.0,GRASS VALLEY,3.0,4475.0,4253.0,95945,-121.035026081788,39.2310500193179,True,26281.0
BRUNSWICK1107,2019-10-09 03:16:00,2019-10-11 16:46:00.000000000,3690.0,GRASS VALLEY,3.0,2442.0,2062.0,95945,-121.035026081788,39.2310500193179,True,26281.0
BRUNSWICK1110,2019-10-09 03:11:00,2019-10-11 13:50:00.000000000,3519.0,"GRASS VALLEY, NEVADA CITY",2.0,3307.0,2891.0,95945,-121.035026081788,39.2310500193179,True,26281.0
BRYANT0401,2019-10-09 22:51:00,2019-10-11 09:37:00.000000000,2086.0,ORINDA,0.0,184.0,155.0,92782,-117.802263863691,33.7345444850323,True,23166.0
BRYANT0402,2019-10-09 22:51:00,2019-10-11 09:37:00.000000000,2086.0,ORINDA,3.0,586.0,573.0,92782,-117.802263863691,33.7345444850323,True,23166.0
BUCKS CREEK1101,2019-10-09 00:09:00,2019-10-11 17:00:00.000000000,3891.0,STORRIE,3.0,4.0,0.0,95984,-121.283901163118,39.9864072907691,True,303.0
BUCKS CREEK1102,2019-10-09 00:10:00,2019-10-12 11:28:00.000000000,4998.0,"BELDEN, STORRIE, QUINCY",3.0,124.0,55.0,95984,-121.283901163118,39.9864072907691,True,303.0
BUCKS CREEK1103,2019-10-09 00:17:00,2019-10-11 17:50:00.000000000,3933.0,QUINCY,3.0,313.0,263.0,95984,-121.283901163118,39.9864072907691,True,303.0
BUTTE1105,2019-10-09 00:14:00,2019-10-11 11:48:00.000000000,3574.0,CHICO,3.0,1022.0,597.0,95928,-121.813357076893,39.7122064481817,True,38655.0
CALAVERAS CEMENT1101,2019-10-09 15:45:00,2019-10-11 19:31:00.000000000,3106.0,"SAN ANDREAS, MOKELUMNE HILL, MOUNTAIN RANCH, ANGELS CAMP, RAIL ROAD FLAT, SHEEP RANCH",3.0,3289.0,2745.0,95249,-120.667227747475,38.1698969240712,True,5988.0
CALISTOGA1101,2019-10-09 00:50:00,2019-10-12 12:01:00.000000000,4991.0,CALISTOGA,3.0,1566.0,1230.0,94515,-122.578610444001,38.592088042243,True,7525.0
CALISTOGA1102,2019-10-09 00:50:00,2019-10-11 15:39:00.000000000,3769.0,CALISTOGA,3.0,2117.0,1623.0,94515,-122.578610444001,38.592088042243,True,7525.0
CALPELLA1101,2019-10-09 02:33:00,2019-10-11 07:35:00.000000000,3182.0,"REDWOOD VALLEY, UKIAH, WILLITS",3.0,1261.0,1067.0,95482,-123.192418075167,39.1972496587158,True,31714.0
CALWATER1102,2019-10-10 09:52:00,2019-10-11 16:50:00.000000000,1858.0,BAKERSFIELD,2.0,2357.0,2157.0,93306,-118.900763164666,35.4220268575537,True,74296.0
CAMP EVERS2103,2019-10-09 23:12:00,2019-10-11 15:45:00.000000000,2433.0,"SANTA CRUZ, SCOTTS VALLEY",3.0,3109.0,2881.0,95066,-122.025136611907,37.0418883501148,True,15275.0
CAMP EVERS2104,2019-10-09 22:42:00,2019-10-10 18:06:00.000000000,1164.0,"SCOTTS VALLEY, SANTA CRUZ",3.0,1623.0,1525.0,95066,-122.025136611907,37.0418883501148,True,15275.0
CAMP EVERS2105,2019-10-09 22:44:00,2019-10-11 22:17:00.000000000,2853.0,"FELTON, BEN LOMOND, MOUNT HERMON, LOS GATOS, SCOTTS VALLEY",3.0,3648.0,3426.0,95066,-122.025136611907,37.0418883501148,True,15275.0
CAMP EVERS2106,2019-10-09 22:43:00,2019-10-11 17:10:00.000000000,2547.0,"SCOTTS VALLEY, SANTA CRUZ, LOS GATOS, FELTON, SOQUEL, REDWOOD ESTATES, MOUNT HERMON",3.0,4676.0,4270.0,95066,-122.025136611907,37.0418883501148,True,15275.0
CARLOTTA1121,2019-10-09 01:01:00,2019-10-10 01:52:00.000000000,1491.0,"HYDESVILLE, CARLOTTA, FORTUNA",2.0,1076.0,941.0,95547,-124.063767295721,40.5411469235911,True,1051.0
CASTRO VALLEY1106,2019-10-09 23:01:00,2019-10-10 22:01:00.000000000,1380.0,CASTRO VALLEY,3.0,2089.0,2009.0,94546,-122.061277390173,37.6912809843576,True,45085.0
CASTRO VALLEY1108,2019-10-09 23:10:00,2019-10-11 11:46:00.000000000,2196.0,CASTRO VALLEY,3.0,2286.0,2162.0,94546,-122.061277390173,37.6912809843576,True,45085.0
CEDAR CREEK1101,2019-10-09 00:55:00,2019-10-12 11:33:00.000000000,4958.0,"ROUND MOUNTAIN, MONTGOMERY CREEK, BIG BEND, OAK RUN, BELLA VISTA",3.0,733.0,650.0,96069,-121.937788291022,40.7912136541569,True,1167.0
CHALLENGE1101,2019-10-09 02:28:00,2019-10-12 14:05:00.000000000,5017.0,"LA PORTE, CLIPPER MILLS, STRAWBERRY VALLEY, CHALLENGE",3.0,672.0,578.0,95925,-121.22031867914,39.4852592580312,True,261.0
CLARK ROAD1101,2019-10-09 02:04:00,2019-10-11 12:24:00.000000000,3500.0,OROVILLE,2.0,15.0,0.0,95965,-121.635508221299,39.6545213308009,True,20681.0
CLARKSVILLE2104,2019-10-09 00:34:00,2019-10-10 18:58:00.000000000,2544.0,"EL DORADO HILLS, CAMERON PARK, RESCUE",3.0,4468.0,4267.0,95762,-121.059543733199,38.6557178829365,True,43396.0
CLARKSVILLE2109,2019-10-09 00:37:00,2019-10-10 17:06:00.000000000,2429.0,EL DORADO HILLS,3.0,2991.0,2896.0,95762,-121.059543733199,38.6557178829365,True,43396.0
CLEAR LAKE1101,2019-10-09 00:47:00,2019-10-11 15:01:00.000000000,3734.0,"KELSEYVILLE, LAKEPORT, FINLEY",3.0,2315.0,1738.0,95453,-122.894000771299,39.0077675085857,True,11209.0
CLEAR LAKE1102,2019-10-09 00:47:00,2019-10-11 11:24:00.000000000,3517.0,"LAKEPORT, KELSEYVILLE",2.0,1727.0,1163.0,95453,-122.894000771299,39.0077675085857,True,11209.0
CLOVERDALE1102,2019-10-09 03:41:00,2019-10-11 12:00:00.000000000,3379.0,"CLOVERDALE, GEYSERVILLE",3.0,2543.0,2175.0,95425,-123.010286836469,38.7971515705121,True,11144.0
COLUMBIA HILL1101,2019-10-09 02:24:00,2019-10-12 10:12:00.000000000,4788.0,"NEVADA CITY, NORTH SAN JUAN, CAMPTONVILLE",3.0,1121.0,982.0,95959,-121.101350327222,39.331840213781,True,17838.0
CORNING1101,2019-10-09 00:12:00,2019-10-11 15:55:00.000000000,3823.0,"CORNING, FLOURNOY",2.0,884.0,798.0,96021,-122.187589675832,39.9324315142755,True,14970.0
CORNING1102,2019-10-09 00:10:00,2019-10-11 17:51:00.000000000,3941.0,"PASKENTA, FLOURNOY, RED BLUFF, CORNING",2.0,293.0,230.0,96021,-122.187589675832,39.9324315142755,True,14970.0
CORONA1103,2019-10-09 02:36:00,2019-10-10 16:35:00.000000000,2279.0,"PETALUMA, PENNGROVE",2.0,2969.0,2684.0,94954,-122.657368534231,38.2650127047925,True,39018.0
CORTINA1101,2019-10-09 01:03:00,2019-10-10 16:27:00.000000000,2364.0,"WILLIAMS, ARBUCKLE",2.0,311.0,100.0,95987,-122.223334911058,39.1205447354015,True,6040.0
COTTONWOOD1102,2019-10-09 00:22:00,2019-10-11 13:48:00.000000000,3686.0,"COTTONWOOD, ANDERSON, IGO",2.0,1003.0,934.0,92356,-116.861264174494,34.3725536521034,True,6199.0
COTTONWOOD1103,2019-10-09 00:28:00,2019-10-11 15:32:00.000000000,3784.0,"COTTONWOOD, RED BLUFF",2.0,2473.0,2295.0,92356,-116.861264174494,34.3725536521034,True,6199.0
CURTIS1701,2019-10-09 15:28:00,2019-10-10 16:22:00.000000000,1494.0,SONORA,2.0,1795.0,1207.0,95370,-120.319906817926,37.9744325633102,True,28301.0
CURTIS1702,2019-10-09 15:28:00,2019-10-11 11:24:00.000000000,2636.0,"SONORA, TUOLUMNE, SOULSBYVILLE",3.0,3897.0,3471.0,95370,-120.319906817926,37.9744325633102,True,28301.0
CURTIS1703,2019-10-09 15:28:00,2019-10-11 17:03:00.000000000,2975.0,"GROVELAND, SONORA, JAMESTOWN, TUOLUMNE",3.0,3761.0,3203.0,95370,-120.319906817926,37.9744325633102,True,28301.0
CURTIS1704,2019-10-09 15:26:00,2019-10-11 15:29:00.000000000,2883.0,"SONORA, COLUMBIA",3.0,2551.0,2245.0,95370,-120.319906817926,37.9744325633102,True,28301.0
CURTIS1705,2019-10-09 15:23:00,2019-10-11 15:49:00.000000000,2906.0,"SONORA, TUOLUMNE, SOULSBYVILLE",3.0,2750.0,2296.0,95370,-120.319906817926,37.9744325633102,True,28301.0
DAIRYVILLE1101,2019-10-09 00:34:00,2019-10-10 20:08:00.000000000,2614.0,"RED BLUFF, LOS MOLINOS",0.0,671.0,500.0,96080,-122.098356307967,40.1280235822651,True,31009.0
DEL MAR2109,2019-10-09 00:22:00,2019-10-10 16:24:00.000000000,2402.0,"ROCKLIN, LINCOLN, LOOMIS",2.0,1534.0,1414.0,95677,-121.221312603917,38.7988155167297,True,26872.0
DESCHUTES1101,2019-10-09 01:19:00,2019-10-11 14:02:00.000000000,3643.0,"MILLVILLE, OAK RUN, PALO CEDRO, SHINGLETOWN",3.0,1160.0,1071.0,96073,-122.239804775683,40.5553528308284,True,4538.0
DESCHUTES1104,2019-10-09 01:19:00,2019-10-11 08:29:00.000000000,3310.0,"PALO CEDRO, REDDING, ANDERSON, MILLVILLE, BELLA VISTA",2.0,2360.0,2080.0,96073,-122.239804775683,40.5553528308284,True,4538.0
DIAMOND SPRINGS1103,2019-10-09 00:41:00,2019-10-11 17:50:00.000000000,3909.0,PLACERVILLE,3.0,1464.0,1277.0,95667,-120.825894807298,38.6934122861058,True,35452.0
DIAMOND SPRINGS1104,2019-10-09 01:15:00,2019-10-10 16:17:00.000000000,2342.0,"EL DORADO, DIAMOND SPRINGS, PLACERVILLE",3.0,583.0,525.0,95667,-120.825894807298,38.6934122861058,True,35452.0
DIAMOND SPRINGS1105,2019-10-09 00:45:00,2019-10-11 14:26:00.000000000,3701.0,"EL DORADO, PLACERVILLE, SHINGLE SPRINGS, DIAMOND SPRINGS",3.0,2460.0,2159.0,95667,-120.825894807298,38.6934122861058,True,35452.0
DIAMOND SPRINGS1107,2019-10-09 00:51:00,2019-10-10 18:38:00.000000000,2507.0,"PLACERVILLE, SHINGLE SPRINGS",3.0,1294.0,1230.0,95667,-120.825894807298,38.6934122861058,True,35452.0
DOBBINS1101,2019-10-09 02:27:00,2019-10-11 15:00:00.000000000,3633.0,"DOBBINS, OREGON HOUSE, CAMPTONVILLE",3.0,846.0,730.0,95935,-121.194927241139,39.3398765153899,True,113.0
DRUM1101,2019-10-09 03:11:00,2019-10-11 18:13:00.000000000,3782.0,"EMIGRANT GAP, BAXTER, ALTA",3.0,191.0,144.0,95701,-120.766795738802,39.2566672289509,True,1064.0
DUNBAR1101,2019-10-09 00:51:00,2019-10-11 17:56:00.000000000,3905.0,"SANTA ROSA, KENWOOD, GLEN ELLEN",3.0,3205.0,2894.0,95442,-122.527909004248,38.383395007655,True,3143.0
DUNBAR1102,2019-10-09 00:50:00,2019-10-11 21:44:00.000000000,4134.0,"GLEN ELLEN, SONOMA, SANTA ROSA",3.0,2387.0,2135.0,95442,-122.527909004248,38.383395007655,True,3143.0
DUNBAR1103,2019-10-09 00:50:00,2019-10-11 15:08:00.000000000,3738.0,"SONOMA, GLEN ELLEN",3.0,2340.0,2089.0,95442,-122.527909004248,38.383395007655,True,3143.0
DUNNIGAN1101,2019-10-09 00:27:00,2019-10-09 22:02:00.000000000,1295.0,"ARBUCKLE, DUNNIGAN",0.0,31.0,14.0,95937,-121.9894822376,38.9250064839722,True,1542.0
EAST MARYSVILLE1108,2019-10-09 00:20:00,2019-10-10 15:25:00.000000000,2345.0,"MARYSVILLE, BROWNS VALLEY",2.0,977.0,799.0,95901,-121.561055614996,39.1634379223216,True,35181.0
EDES1112,2019-10-09 22:33:00,2019-10-10 20:05:00.000000000,1292.0,OAKLAND,3.0,2851.0,2731.0,94603,-122.193799065496,37.7386895431528,True,35486.0
EEL RIVER1103,2019-10-09 01:12:00,2019-10-10 01:46:00.000000000,1474.0,FERNDALE,2.0,1413.0,1036.0,95536,-124.21013282988,40.6026228132159,True,3081.0
EL DORADO P H2101,2019-10-09 03:34:00,2019-10-11 18:38:00.000000000,3784.0,"POLLOCK PINES, GRIZZLY FLATS, TWIN BRIDGES, KYBURZ, PLACERVILLE, PACIFIC HOUSE, SOMERSET",3.0,4543.0,4276.0,95726,-120.621921461011,38.7956054290149,True,8207.0
EL DORADO P H2102,2019-10-09 03:35:00,2019-10-11 13:35:00.000000000,3480.0,POLLOCK PINES,3.0,1592.0,1455.0,95726,-120.621921461011,38.7956054290149,True,8207.0
ELECTRA1101,2019-10-09 00:40:00,2019-10-11 10:21:00.000000000,3461.0,"JACKSON, PINE GROVE",2.0,1879.0,1707.0,95642,-120.669799259706,38.331545188417,True,6547.0
ELECTRA1102,2019-10-09 00:36:00,2019-10-10 18:34:00.000000000,2518.0,"JACKSON, MOKELUMNE HILL",2.0,642.0,464.0,95642,-120.669799259706,38.331545188417,True,6547.0
FAIRHAVEN1103,2019-10-09 00:56:00,2019-10-09 22:26:00.000000000,1290.0,"ARCATA, MANILA, SAMOA",0.0,483.0,359.0,95564,-124.196293837455,40.8004670394512,True,465.0
FAIRHAVEN1104,2019-10-09 00:56:00,2019-10-09 22:26:00.000000000,1290.0,SAMOA,0.0,91.0,73.0,95564,-124.196293837455,40.8004670394512,True,465.0
FELTON0401,2019-10-09 22:43:00,2019-10-10 16:46:00.000000000,1083.0,"FELTON, BEN LOMOND",3.0,46.0,38.0,90250,-118.362058674184,33.9158007265268,True,95115.0
FLINT1101,2019-10-09 00:26:00,2019-10-10 20:21:00.000000000,2635.0,AUBURN,2.0,2057.0,1829.0,95603,-121.067141624099,38.8849204072515,True,29930.0
FORESTHILL1101,2019-10-09 02:01:00,2019-10-11 17:42:00.000000000,3821.0,FORESTHILL,3.0,2213.0,2063.0,95631,-120.830245241687,39.0193016687429,True,6604.0
FORESTHILL1102,2019-10-09 02:01:00,2019-10-11 13:54:00.000000000,3593.0,FORESTHILL,3.0,420.0,398.0,95631,-120.830245241687,39.0193016687429,True,6604.0
